id,color,category,price,rating,base_discount,net_price
P4958,5,1,799,1.1,0.8,639.2
P4959,2,5,699,8.6,0.5,349.5
P4960,3,2,2099,9.6,0.75,1574.25
P4961,5,5,2199,5.0,0.5,1099.5
P4962,5,5,1599,5.5,0.5,799.5
P4963,5,2,1599,6.6,0.75,1199.25
P4964,2,3,799,2.3,0.7,559.3
P4965,2,5,2999,4.3,0.5,1499.5
P4966,2,1,1699,1.7000000000000002,0.8,1359.2
P4967,4,3,599,4.0,0.7,419.29999999999995
P4968,3,3,2199,8.7,0.7,1539.3
P4969,3,3,1899,10.0,0.7,1329.3
P4970,4,4,199,6.7,0.6,119.39999999999999
P4971,4,2,1199,5.6,0.75,899.25
P4972,4,1,799,3.8,0.8,639.2
P4973,5,5,2299,1.0,0.5,1149.5
P4974,5,5,1099,5.5,0.5,549.5
P4975,1,3,1699,5.9,0.7,1189.3
P4976,2,1,1199,7.9,0.8,959.2
P4977,2,1,1399,5.0,0.8,1119.2
P4978,4,3,699,4.0,0.7,489.29999999999995
P4979,5,5,2799,8.0,0.5,1399.5
P4980,2,5,2999,4.0,0.5,1499.5
P4981,5,5,1799,6.8,0.5,899.5
P4982,2,1,999,8.7,0.8,799.2
P4983,5,4,899,9.5,0.6,539.4
P4984,5,1,99,7.1,0.8,79.2
P4985,1,3,2999,8.7,0.7,2099.2999999999997
P4986,1,3,1699,5.5,0.7,1189.3
P4987,3,4,2699,4.1,0.6,1619.3999999999999
P4988,5,1,1999,5.0,0.8,1599.2
P4989,2,5,1899,10.2,0.5,949.5
P4990,4,5,899,6.3,0.5,449.5
P4991,2,2,1199,8.4,0.75,899.25
P4992,5,5,1599,4.0,0.5,799.5
P4993,3,4,1299,3.0,0.6,779.4
P4994,1,2,2499,8.3,0.75,1874.25
P4995,5,2,2799,8.5,0.75,2099.25
P4996,1,2,2399,6.0,0.75,1799.25
P4997,5,2,1699,2.4,0.75,1274.25
P4998,3,2,1199,7.0,0.75,899.25
P4999,5,3,2699,2.3,0.7,1889.3
P5000,2,1,899,2.1,0.8,719.2
P5001,2,3,1199,2.3,0.7,839.3
P5002,4,1,2499,1.9,0.8,1999.2
P5003,4,2,1799,10.6,0.75,1349.25
P5004,2,2,2799,8.0,0.75,2099.25
P5005,1,5,1699,8.8,0.5,849.5
P5006,3,3,1799,9.4,0.7,1259.3
P5007,1,5,2299,7.0,0.5,1149.5
P5008,5,4,99,3.9,0.6,59.4
P5009,4,3,2099,3.7,0.7,1469.3
P5010,2,2,1599,6.6,0.75,1199.25
P5011,5,2,99,10.1,0.75,74.25
P5012,2,4,699,8.4,0.6,419.4
P5013,2,2,2499,7.6,0.75,1874.25
P5014,5,1,1699,6.8,0.8,1359.2
P5015,5,1,799,5.4,0.8,639.2
P5016,4,4,2099,2.5,0.6,1259.3999999999999
P5017,5,2,1299,9.6,0.75,974.25
P5018,1,2,1599,1.7000000000000002,0.75,1199.25
P5019,4,2,2699,5.2,0.75,2024.25
P5020,4,2,2599,5.7,0.75,1949.25
P5021,1,5,299,9.8,0.5,149.5
P5022,3,3,1999,2.0,0.7,1399.3
P5023,3,2,2899,10.6,0.75,2174.25
P5024,5,5,2799,1.3,0.5,1399.5
P5025,5,2,2299,7.3,0.75,1724.25
P5026,1,5,2199,10.7,0.5,1099.5
P5027,4,2,2199,5.4,0.75,1649.25
P5028,5,2,2899,2.6,0.75,2174.25
P5029,4,1,1499,8.7,0.8,1199.2
P5030,5,2,1999,6.0,0.75,1499.25
P5031,3,5,2599,1.7000000000000002,0.5,1299.5
P5032,3,3,2499,8.8,0.7,1749.3
P5033,5,1,999,9.7,0.8,799.2
P5034,1,5,2799,2.0,0.5,1399.5
P5035,2,3,599,5.6,0.7,419.29999999999995
P5036,3,2,99,8.9,0.75,74.25
P5037,1,3,2599,3.0,0.7,1819.3
P5038,2,4,1799,4.9,0.6,1079.3999999999999
P5039,3,3,99,1.7000000000000002,0.7,69.3
P5040,2,1,499,10.7,0.8,399.20000000000005
P5041,1,2,399,4.0,0.75,299.25
P5042,3,2,2799,2.4,0.75,2099.25
P5043,3,3,2399,5.4,0.7,1679.3
P5044,4,1,2599,8.5,0.8,2079.2000000000003
P5045,2,4,2399,3.9,0.6,1439.3999999999999
P5046,4,4,2199,1.7000000000000002,0.6,1319.3999999999999
P5047,3,3,1199,2.3,0.7,839.3
P5048,2,3,1599,6.0,0.7,1119.3
P5049,2,5,1499,8.6,0.5,749.5
P5050,3,2,999,1.9,0.75,749.25
P5051,5,4,1599,1.9,0.6,959.4
P5052,1,3,1599,5.2,0.7,1119.3
P5053,1,1,2699,10.2,0.8,2159.2000000000003
P5054,2,1,2099,8.8,0.8,1679.2
P5055,5,5,2099,1.7000000000000002,0.5,1049.5
P5056,5,2,1899,2.0,0.75,1424.25
P5057,3,1,799,8.9,0.8,639.2
P5058,1,1,2399,1.2,0.8,1919.2
P5059,2,4,2999,6.7,0.6,1799.3999999999999
P5060,2,5,1999,4.7,0.5,999.5
P5061,4,3,2899,9.3,0.7,2029.3
P5062,2,4,199,2.7,0.6,119.39999999999999
P5063,5,2,1499,4.6,0.75,1124.25
P5064,4,4,1599,1.6,0.6,959.4
P5065,4,3,1099,9.2,0.7,769.3
P5066,1,1,1999,7.0,0.8,1599.2
P5067,2,3,1599,7.0,0.7,1119.3
P5068,3,5,599,4.0,0.5,299.5
P5069,4,2,1899,3.0,0.75,1424.25
P5070,5,2,1099,4.0,0.75,824.25
P5071,1,3,499,10.1,0.7,349.29999999999995
P5072,4,5,1599,6.0,0.5,799.5
P5073,5,2,499,10.4,0.75,374.25
P5074,3,4,2999,3.6,0.6,1799.3999999999999
P5075,2,2,2499,3.5,0.75,1874.25
P5076,5,3,2899,2.2,0.7,2029.3
P5077,5,3,2199,7.6,0.7,1539.3
P5078,3,4,399,10.6,0.6,239.39999999999998
P5079,5,4,899,8.2,0.6,539.4
P5080,5,1,599,2.6,0.8,479.20000000000005
P5081,1,3,1599,1.6,0.7,1119.3
P5082,5,2,2399,8.8,0.75,1799.25
P5083,3,1,299,7.9,0.8,239.20000000000002
P5084,2,2,1599,4.9,0.75,1199.25
P5085,1,1,1099,4.0,0.8,879.2
P5086,5,3,2499,10.3,0.7,1749.3
P5087,1,3,799,6.4,0.7,559.3
P5088,1,5,1699,5.4,0.5,849.5
P5089,3,4,2999,7.9,0.6,1799.3999999999999
P5090,5,2,2299,9.2,0.75,1724.25
P5091,4,2,2199,6.6,0.75,1649.25
P5092,5,1,2899,3.9,0.8,2319.2000000000003
P5093,4,3,2099,3.2,0.7,1469.3
P5094,4,1,1899,3.2,0.8,1519.2
P5095,4,4,599,5.2,0.6,359.4
P5096,3,1,299,1.0,0.8,239.20000000000002
P5097,1,5,2999,10.7,0.5,1499.5
P5098,5,3,299,5.6,0.7,209.29999999999998
P5099,1,5,199,8.1,0.5,99.5
P5100,1,3,1099,8.0,0.7,769.3
P5101,1,1,999,10.5,0.8,799.2
P5102,2,5,999,4.2,0.5,499.5
P5103,1,1,2599,11.0,0.8,2079.2000000000003
P5104,4,4,1799,5.7,0.6,1079.3999999999999
P5105,5,5,799,6.8,0.5,399.5
P5106,1,1,1199,5.8,0.8,959.2
P5107,2,1,2999,5.0,0.8,2399.2000000000003
P5108,1,4,2999,6.1,0.6,1799.3999999999999
P5109,2,1,899,6.0,0.8,719.2
P5110,3,3,2999,8.7,0.7,2099.2999999999997
P5111,1,3,2799,6.6,0.7,1959.3
P5112,5,4,1399,7.1,0.6,839.4
P5113,2,3,299,4.3,0.7,209.29999999999998
P5114,3,5,2499,3.1,0.5,1249.5
P5115,2,2,2599,7.0,0.75,1949.25
P5116,4,1,699,7.4,0.8,559.2
P5117,4,3,2999,5.7,0.7,2099.2999999999997
P5118,1,3,1499,3.0,0.7,1049.3
P5119,5,1,2699,1.8,0.8,2159.2000000000003
P5120,3,1,2099,5.0,0.8,1679.2
P5121,2,1,899,4.6,0.8,719.2
P5122,1,1,2499,9.9,0.8,1999.2
P5123,5,2,1899,8.7,0.75,1424.25
P5124,3,3,2899,1.1,0.7,2029.3
P5125,4,5,999,2.8,0.5,499.5
P5126,5,2,2299,6.7,0.75,1724.25
P5127,2,4,1299,3.5,0.6,779.4
P5128,2,2,2499,2.5,0.75,1874.25
P5129,3,4,2599,1.2,0.6,1559.3999999999999
P5130,5,3,1299,10.9,0.7,909.3
P5131,2,4,1299,7.7,0.6,779.4
P5132,5,3,799,7.9,0.7,559.3
P5133,3,2,1399,3.4,0.75,1049.25
P5134,4,2,1999,9.8,0.75,1499.25
P5135,1,2,2999,11.0,0.75,2249.25
P5136,4,5,99,8.0,0.5,49.5
P5137,3,2,2399,10.3,0.75,1799.25
P5138,1,2,2999,8.4,0.75,2249.25
P5139,3,2,1599,2.8,0.75,1199.25
P5140,4,5,2199,9.3,0.5,1099.5
P5141,5,3,399,9.7,0.7,279.29999999999995
P5142,5,5,99,3.2,0.5,49.5
P5143,3,1,2199,4.3,0.8,1759.2
P5144,1,1,1399,2.0,0.8,1119.2
P5145,1,2,1199,2.5,0.75,899.25
P5146,2,4,199,1.4,0.6,119.39999999999999
P5147,1,4,1699,9.8,0.6,1019.4
P5148,5,5,99,4.2,0.5,49.5
P5149,4,5,1499,7.9,0.5,749.5
P5150,2,5,499,7.8,0.5,249.5
P5151,5,2,2199,10.9,0.75,1649.25
P5152,4,1,2199,2.8,0.8,1759.2
P5153,5,1,2299,7.6,0.8,1839.2
P5154,5,1,199,4.7,0.8,159.20000000000002
P5155,3,1,1399,3.2,0.8,1119.2
P5156,4,3,1099,8.9,0.7,769.3
P5157,1,4,2899,9.1,0.6,1739.3999999999999
P5158,4,3,899,8.4,0.7,629.3
P5159,4,1,1799,7.1,0.8,1439.2
P5160,2,5,2899,8.0,0.5,1449.5
P5161,4,3,99,8.3,0.7,69.3
P5162,3,3,1299,5.9,0.7,909.3
P5163,5,2,499,3.9,0.75,374.25
P5164,4,4,2199,2.4,0.6,1319.3999999999999
P5165,2,4,1699,6.1,0.6,1019.4
P5166,1,4,2299,9.5,0.6,1379.3999999999999
P5167,3,2,2999,9.4,0.75,2249.25
P5168,5,5,1199,3.8,0.5,599.5
P5169,5,2,299,6.3,0.75,224.25
P5170,4,5,1899,2.3,0.5,949.5
P5171,1,5,1799,3.5,0.5,899.5
P5172,1,5,1199,5.9,0.5,599.5
P5173,2,4,2899,1.3,0.6,1739.3999999999999
P5174,1,1,2999,4.7,0.8,2399.2000000000003
P5175,5,5,1299,8.2,0.5,649.5
P5176,4,5,499,5.4,0.5,249.5
P5177,1,4,699,5.8,0.6,419.4
P5178,4,4,99,4.6,0.6,59.4
P5179,4,5,299,10.0,0.5,149.5
P5180,4,4,399,5.5,0.6,239.39999999999998
P5181,5,5,1499,1.1,0.5,749.5
P5182,2,3,999,4.0,0.7,699.3
P5183,3,2,2899,2.8,0.75,2174.25
P5184,2,2,1099,10.1,0.75,824.25
P5185,1,3,1499,10.0,0.7,1049.3
P5186,5,3,899,7.9,0.7,629.3
P5187,3,5,1999,9.0,0.5,999.5
P5188,2,5,1599,10.0,0.5,799.5
P5189,5,4,699,1.1,0.6,419.4
P5190,3,3,1999,5.0,0.7,1399.3
P5191,5,1,2799,7.1,0.8,2239.2000000000003
P5192,5,2,1699,5.7,0.75,1274.25
P5193,1,4,599,3.1,0.6,359.4
P5194,4,4,499,5.0,0.6,299.4
P5195,1,5,2299,7.0,0.5,1149.5
P5196,5,3,2999,2.0,0.7,2099.2999999999997
P5197,1,2,799,8.4,0.75,599.25
P5198,3,5,2299,7.4,0.5,1149.5
P5199,2,2,1999,6.0,0.75,1499.25
P5200,4,3,1999,9.3,0.7,1399.3
P5201,2,1,1499,4.5,0.8,1199.2
P5202,3,2,499,4.1,0.75,374.25
P5203,3,3,99,4.3,0.7,69.3
P5204,2,2,899,8.9,0.75,674.25
P5205,2,3,2099,3.0,0.7,1469.3
P5206,5,3,2999,9.7,0.7,2099.2999999999997
P5207,5,5,1699,7.5,0.5,849.5
P5208,3,5,1499,8.2,0.5,749.5
P5209,3,5,699,3.9,0.5,349.5
P5210,2,1,1699,2.5,0.8,1359.2
P5211,2,4,2299,10.9,0.6,1379.3999999999999
P5212,4,2,1499,5.9,0.75,1124.25
P5213,3,5,2999,4.5,0.5,1499.5
P5214,5,2,499,8.8,0.75,374.25
P5215,4,4,499,5.6,0.6,299.4
P5216,3,2,2299,5.4,0.75,1724.25
P5217,1,3,2399,3.0,0.7,1679.3
P5218,5,4,1899,2.3,0.6,1139.3999999999999
P5219,3,1,2499,4.1,0.8,1999.2
P5220,2,4,199,3.0,0.6,119.39999999999999
P5221,4,3,899,3.7,0.7,629.3
P5222,4,1,2299,9.3,0.8,1839.2
P5223,1,4,1199,1.7000000000000002,0.6,719.4
P5224,1,3,1499,2.7,0.7,1049.3
P5225,5,5,2999,4.2,0.5,1499.5
P5226,1,3,399,6.3,0.7,279.29999999999995
P5227,5,3,2099,3.7,0.7,1469.3
P5228,3,5,1999,2.8,0.5,999.5
P5229,5,3,2599,4.7,0.7,1819.3
P5230,2,5,2699,2.5,0.5,1349.5
P5231,2,3,2099,2.2,0.7,1469.3
P5232,2,1,2299,2.8,0.8,1839.2
P5233,4,3,1599,9.7,0.7,1119.3
P5234,1,3,499,1.8,0.7,349.29999999999995
P5235,3,4,1999,6.5,0.6,1199.3999999999999
P5236,5,3,199,10.1,0.7,139.29999999999998
P5237,3,5,1899,4.0,0.5,949.5
P5238,4,2,1399,4.4,0.75,1049.25
P5239,5,4,2099,5.5,0.6,1259.3999999999999
P5240,3,3,199,2.6,0.7,139.29999999999998
P5241,4,2,1699,9.0,0.75,1274.25
P5242,4,5,2299,1.0,0.5,1149.5
P5243,2,2,899,1.8,0.75,674.25
P5244,3,1,1299,10.1,0.8,1039.2
P5245,5,5,899,6.0,0.5,449.5
P5246,1,4,99,3.6,0.6,59.4
P5247,4,1,2999,1.0,0.8,2399.2000000000003
P5248,3,3,2899,9.9,0.7,2029.3
P5249,2,4,199,11.0,0.6,119.39999999999999
P5250,2,4,1199,8.7,0.6,719.4
P5251,2,2,99,5.1,0.75,74.25
P5252,2,2,999,3.2,0.75,749.25
P5253,4,5,1999,5.8,0.5,999.5
P5254,4,4,99,8.1,0.6,59.4
P5255,3,3,999,5.0,0.7,699.3
P5256,3,5,2899,10.8,0.5,1449.5
P5257,2,5,999,1.7000000000000002,0.5,499.5
P5258,4,1,2299,6.0,0.8,1839.2
P5259,3,2,2299,3.9,0.75,1724.25
P5260,1,2,2399,1.5,0.75,1799.25
P5261,5,1,2199,5.0,0.8,1759.2
P5262,5,4,1999,9.2,0.6,1199.3999999999999
P5263,2,4,699,4.8,0.6,419.4
P5264,2,1,2099,8.8,0.8,1679.2
P5265,5,4,299,4.5,0.6,179.4
P5266,3,2,1299,6.9,0.75,974.25
P5267,2,3,2299,1.1,0.7,1609.3
P5268,3,5,1599,6.2,0.5,799.5
P5269,2,1,2899,4.5,0.8,2319.2000000000003
P5270,5,1,199,10.8,0.8,159.20000000000002
P5271,5,5,1099,10.1,0.5,549.5
P5272,3,5,1399,6.6,0.5,699.5
P5273,5,5,199,7.2,0.5,99.5
P5274,4,2,1399,1.9,0.75,1049.25
P5275,5,1,1099,6.2,0.8,879.2
P5276,2,5,1699,1.6,0.5,849.5
P5277,4,3,1199,1.0,0.7,839.3
P5278,1,4,2499,7.2,0.6,1499.3999999999999
P5279,2,2,2599,8.4,0.75,1949.25
P5280,4,1,299,10.8,0.8,239.20000000000002
P5281,1,2,199,9.0,0.75,149.25
P5282,1,1,1699,7.0,0.8,1359.2
P5283,2,5,399,10.9,0.5,199.5
P5284,3,3,199,1.2,0.7,139.29999999999998
P5285,4,3,1399,8.0,0.7,979.3
P5286,3,2,199,8.1,0.75,149.25
P5287,4,1,1299,7.8,0.8,1039.2
P5288,3,2,699,8.9,0.75,524.25
P5289,4,1,899,6.1,0.8,719.2
P5290,4,2,2499,6.1,0.75,1874.25
P5291,5,3,1699,1.2,0.7,1189.3
P5292,5,2,1399,3.0,0.75,1049.25
P5293,4,4,2899,2.1,0.6,1739.3999999999999
P5294,4,1,2099,7.0,0.8,1679.2
P5295,1,4,1299,7.3,0.6,779.4
P5296,1,1,1599,4.0,0.8,1279.2
P5297,3,1,2199,6.0,0.8,1759.2
P5298,1,1,1699,8.2,0.8,1359.2
P5299,4,4,899,2.5,0.6,539.4
P5300,2,5,199,4.1,0.5,99.5
P5301,4,2,1999,9.9,0.75,1499.25
P5302,3,5,2099,4.8,0.5,1049.5
P5303,3,5,2499,2.0,0.5,1249.5
P5304,5,4,799,10.5,0.6,479.4
P5305,4,4,1899,1.6,0.6,1139.3999999999999
P5306,2,2,499,3.7,0.75,374.25
P5307,2,4,1299,8.3,0.6,779.4
P5308,1,2,899,8.4,0.75,674.25
P5309,5,5,899,6.5,0.5,449.5
P5310,2,5,199,5.5,0.5,99.5
P5311,4,5,199,2.7,0.5,99.5
P5312,3,5,1799,3.0,0.5,899.5
P5313,3,3,1799,8.7,0.7,1259.3
P5314,4,1,1599,9.8,0.8,1279.2
P5315,5,5,1899,9.4,0.5,949.5
P5316,4,3,2899,4.8,0.7,2029.3
P5317,2,5,2499,6.6,0.5,1249.5
P5318,5,3,299,5.6,0.7,209.29999999999998
P5319,2,4,2499,2.8,0.6,1499.3999999999999
P5320,5,2,199,5.1,0.75,149.25
P5321,5,1,2099,5.9,0.8,1679.2
P5322,5,3,499,7.8,0.7,349.29999999999995
P5323,4,5,1899,1.8,0.5,949.5
P5324,1,3,1799,6.6,0.7,1259.3
P5325,3,4,299,9.5,0.6,179.4
P5326,4,1,2499,6.8,0.8,1999.2
P5327,4,2,1999,10.0,0.75,1499.25
P5328,1,4,699,8.3,0.6,419.4
P5329,4,5,1999,1.5,0.5,999.5
P5330,1,2,2299,2.8,0.75,1724.25
P5331,2,3,2199,8.8,0.7,1539.3
P5332,5,4,899,4.0,0.6,539.4
P5333,2,3,1599,1.4,0.7,1119.3
P5334,4,2,2199,2.0,0.75,1649.25
P5335,4,1,1899,6.7,0.8,1519.2
P5336,3,3,799,4.2,0.7,559.3
P5337,5,1,2399,9.1,0.8,1919.2
P5338,5,2,2099,4.2,0.75,1574.25
P5339,1,5,2799,6.3,0.5,1399.5
P5340,5,4,499,5.0,0.6,299.4
P5341,3,5,1199,9.7,0.5,599.5
P5342,5,5,2799,10.6,0.5,1399.5
P5343,4,2,1899,8.6,0.75,1424.25
P5344,3,3,2999,6.0,0.7,2099.2999999999997
P5345,4,3,1699,2.9,0.7,1189.3
P5346,2,1,799,6.4,0.8,639.2
P5347,2,4,499,10.0,0.6,299.4
P5348,4,4,399,7.7,0.6,239.39999999999998
P5349,5,5,1399,3.7,0.5,699.5
P5350,3,5,399,5.8,0.5,199.5
P5351,4,2,1099,8.5,0.75,824.25
P5352,3,3,2899,6.6,0.7,2029.3
P5353,4,3,2199,9.2,0.7,1539.3
P5354,2,4,899,9.3,0.6,539.4
P5355,5,5,2699,3.8,0.5,1349.5
P5356,4,2,99,9.4,0.75,74.25
P5357,3,3,499,7.5,0.7,349.29999999999995
P5358,2,5,1399,2.0,0.5,699.5
P5359,2,4,2599,2.4,0.6,1559.3999999999999
P5360,5,3,299,2.6,0.7,209.29999999999998
P5361,2,5,1199,1.4,0.5,599.5
P5362,3,3,199,4.8,0.7,139.29999999999998
P5363,1,2,1499,9.8,0.75,1124.25
P5364,2,2,1699,1.2,0.75,1274.25
P5365,5,2,999,5.8,0.75,749.25
P5366,2,5,899,6.0,0.5,449.5
P5367,2,1,2799,8.9,0.8,2239.2000000000003
P5368,2,3,2099,2.5,0.7,1469.3
P5369,5,4,1599,8.5,0.6,959.4
P5370,1,2,2399,10.0,0.75,1799.25
P5371,2,3,2599,9.6,0.7,1819.3
P5372,3,1,2699,5.4,0.8,2159.2000000000003
P5373,5,5,399,1.8,0.5,199.5
P5374,4,5,399,6.1,0.5,199.5
P5375,1,5,1599,8.9,0.5,799.5
P5376,1,2,299,1.3,0.75,224.25
P5377,1,2,1899,6.9,0.75,1424.25
P5378,5,1,2599,2.8,0.8,2079.2000000000003
P5379,2,4,599,8.6,0.6,359.4
P5380,3,1,2699,7.0,0.8,2159.2000000000003
P5381,3,4,499,7.9,0.6,299.4
P5382,5,3,899,10.1,0.7,629.3
P5383,1,2,999,3.0,0.75,749.25
P5384,4,1,799,7.6,0.8,639.2
P5385,2,5,599,6.6,0.5,299.5
P5386,3,1,1599,9.7,0.8,1279.2
P5387,3,3,299,6.3,0.7,209.29999999999998
P5388,5,2,299,1.8,0.75,224.25
P5389,5,3,399,10.0,0.7,279.29999999999995
P5390,2,2,2999,1.9,0.75,2249.25
P5391,4,2,1399,5.3,0.75,1049.25
P5392,2,4,599,4.8,0.6,359.4
P5393,5,3,999,6.1,0.7,699.3
P5394,1,3,1099,2.7,0.7,769.3
P5395,4,3,1899,5.0,0.7,1329.3
P5396,4,2,299,7.2,0.75,224.25
P5397,3,5,2299,3.9,0.5,1149.5
P5398,3,3,2199,9.4,0.7,1539.3
P5399,5,3,599,5.0,0.7,419.29999999999995
P5400,4,4,999,3.8,0.6,599.4
P5401,2,4,1899,10.0,0.6,1139.3999999999999
P5402,1,3,2399,8.9,0.7,1679.3
P5403,4,2,99,10.0,0.75,74.25
P5404,4,1,1599,8.5,0.8,1279.2
P5405,2,3,1499,2.8,0.7,1049.3
P5406,4,3,2399,6.2,0.7,1679.3
P5407,1,1,1799,2.0,0.8,1439.2
P5408,5,2,699,5.8,0.75,524.25
P5409,4,3,2599,5.9,0.7,1819.3
P5410,5,2,1199,5.2,0.75,899.25
P5411,2,1,899,2.0,0.8,719.2
P5412,5,4,299,2.8,0.6,179.4
P5413,2,4,1399,9.7,0.6,839.4
P5414,5,5,1299,1.3,0.5,649.5
P5415,5,3,699,7.6,0.7,489.29999999999995
P5416,1,4,2199,11.0,0.6,1319.3999999999999
P5417,1,4,2399,6.6,0.6,1439.3999999999999
P5418,4,1,2999,3.1,0.8,2399.2000000000003
P5419,3,2,699,8.5,0.75,524.25
P5420,1,1,1899,8.8,0.8,1519.2
P5421,5,1,2799,10.7,0.8,2239.2000000000003
P5422,4,5,499,5.5,0.5,249.5
P5423,3,5,699,10.5,0.5,349.5
P5424,4,3,799,4.7,0.7,559.3
P5425,2,3,899,2.6,0.7,629.3
P5426,3,2,1499,6.5,0.75,1124.25
P5427,2,3,299,8.7,0.7,209.29999999999998
P5428,5,1,1499,10.4,0.8,1199.2
P5429,1,1,2199,3.2,0.8,1759.2
P5430,1,1,499,1.5,0.8,399.20000000000005
P5431,5,4,1899,7.1,0.6,1139.3999999999999
P5432,2,5,1599,3.1,0.5,799.5
P5433,5,2,1699,4.1,0.75,1274.25
P5434,2,5,499,1.5,0.5,249.5
P5435,4,2,1599,10.5,0.75,1199.25
P5436,1,3,1799,8.0,0.7,1259.3
P5437,3,2,2799,6.7,0.75,2099.25
P5438,2,3,399,7.2,0.7,279.29999999999995
P5439,3,3,2499,4.8,0.7,1749.3
P5440,5,3,2599,4.0,0.7,1819.3
P5441,3,1,499,4.9,0.8,399.20000000000005
P5442,3,5,2399,9.9,0.5,1199.5
P5443,5,4,1799,9.7,0.6,1079.3999999999999
P5444,3,5,2699,10.0,0.5,1349.5
P5445,2,3,599,9.0,0.7,419.29999999999995
P5446,4,5,499,1.2,0.5,249.5
P5447,2,3,1299,2.3,0.7,909.3
P5448,2,3,1299,6.0,0.7,909.3
P5449,2,3,999,6.0,0.7,699.3
P5450,1,2,699,3.0,0.75,524.25
P5451,1,2,2199,10.9,0.75,1649.25
P5452,2,4,699,2.4,0.6,419.4
P5453,5,3,1299,9.9,0.7,909.3
P5454,4,1,1999,9.0,0.8,1599.2
P5455,4,3,99,2.6,0.7,69.3
P5456,5,5,2599,8.1,0.5,1299.5
P5457,3,3,1099,10.6,0.7,769.3
P5458,5,1,1699,8.8,0.8,1359.2
P5459,4,2,2999,2.2,0.75,2249.25
P5460,4,4,999,4.0,0.6,599.4
P5461,3,3,399,8.1,0.7,279.29999999999995
P5462,2,3,1099,4.5,0.7,769.3
P5463,2,3,2299,3.4,0.7,1609.3
P5464,1,4,2699,9.3,0.6,1619.3999999999999
P5465,4,2,2699,5.3,0.75,2024.25
P5466,2,2,2299,1.1,0.75,1724.25
P5467,5,3,1499,3.6,0.7,1049.3
P5468,5,5,1299,5.3,0.5,649.5
P5469,5,3,1499,1.4,0.7,1049.3
P5470,2,5,399,7.6,0.5,199.5
P5471,2,1,1999,10.7,0.8,1599.2
P5472,5,2,2299,2.0,0.75,1724.25
P5473,1,4,2999,8.0,0.6,1799.3999999999999
P5474,5,2,299,8.2,0.75,224.25
P5475,1,5,499,1.7000000000000002,0.5,249.5
P5476,2,1,399,4.7,0.8,319.20000000000005
P5477,1,2,1599,3.1,0.75,1199.25
P5478,2,3,2999,1.1,0.7,2099.2999999999997
P5479,2,4,99,6.9,0.6,59.4
P5480,3,4,2299,3.1,0.6,1379.3999999999999
P5481,4,3,1799,10.8,0.7,1259.3
P5482,4,4,1999,5.5,0.6,1199.3999999999999
P5483,1,1,1699,4.4,0.8,1359.2
P5484,4,3,599,7.4,0.7,419.29999999999995
P5485,3,1,2399,6.5,0.8,1919.2
P5486,4,2,1899,9.5,0.75,1424.25
P5487,5,1,1599,7.2,0.8,1279.2
P5488,3,1,1799,9.0,0.8,1439.2
P5489,1,2,2299,8.6,0.75,1724.25
P5490,4,4,1199,6.0,0.6,719.4
P5491,3,2,599,10.9,0.75,449.25
P5492,4,5,2899,5.0,0.5,1449.5
P5493,2,2,2999,5.9,0.75,2249.25
P5494,3,1,2299,3.4,0.8,1839.2
P5495,3,5,2699,4.1,0.5,1349.5
P5496,2,5,2599,5.9,0.5,1299.5
P5497,3,5,2099,6.0,0.5,1049.5
P5498,2,5,2299,10.4,0.5,1149.5
P5499,3,3,599,7.0,0.7,419.29999999999995
P5500,4,3,2299,7.6,0.7,1609.3
P5501,5,3,1099,2.3,0.7,769.3
P5502,5,2,1999,9.6,0.75,1499.25
P5503,2,1,2999,10.7,0.8,2399.2000000000003
P5504,4,3,1199,9.2,0.7,839.3
P5505,5,1,2299,4.2,0.8,1839.2
P5506,3,1,1499,1.8,0.8,1199.2
P5507,3,2,1599,10.7,0.75,1199.25
P5508,5,1,1899,10.0,0.8,1519.2
P5509,2,3,399,9.1,0.7,279.29999999999995
P5510,1,4,999,6.1,0.6,599.4
P5511,5,3,399,3.3,0.7,279.29999999999995
P5512,1,2,399,10.2,0.75,299.25
P5513,4,4,2299,5.5,0.6,1379.3999999999999
P5514,3,4,1499,1.0,0.6,899.4
P5515,1,4,699,6.8,0.6,419.4
P5516,2,5,1499,4.3,0.5,749.5
P5517,3,1,2699,10.7,0.8,2159.2000000000003
P5518,1,4,199,7.3,0.6,119.39999999999999
P5519,1,5,199,1.1,0.5,99.5
P5520,1,4,2899,5.0,0.6,1739.3999999999999
P5521,2,5,2199,10.1,0.5,1099.5
P5522,2,1,2199,4.6,0.8,1759.2
P5523,1,2,2199,3.5,0.75,1649.25
P5524,2,3,99,3.0,0.7,69.3
P5525,1,4,2299,7.6,0.6,1379.3999999999999
P5526,5,1,2799,7.6,0.8,2239.2000000000003
P5527,2,1,2099,9.6,0.8,1679.2
P5528,1,5,99,5.0,0.5,49.5
P5529,1,4,1799,2.3,0.6,1079.3999999999999
P5530,5,3,1899,8.9,0.7,1329.3
P5531,5,3,2099,4.0,0.7,1469.3
P5532,5,2,2799,9.0,0.75,2099.25
P5533,1,2,1999,7.9,0.75,1499.25
P5534,2,5,1299,1.6,0.5,649.5
P5535,2,2,599,5.0,0.75,449.25
P5536,5,1,1299,6.7,0.8,1039.2
P5537,3,2,2799,9.1,0.75,2099.25
P5538,2,4,499,5.9,0.6,299.4
